,11317000,11318500,11315000,MKM,EBMUD_11319500,11319500,11313500,11315600,11315400,PGE_OLD_RES,11315900,11314500,11314000,11315030,LB_HIST_EVAP,SS_HIST_EVAP,SS_STORAGE,LB_STORAGE_V1,LB_STORAGE_V2,11316600,11316605,11316610,NHGAN_STORAGE,OHGAN_STORAGE,11308000,11306000,11306500,11309500,USACE_NH_RELEASE,MOK_RIV_DIV,11323500,11335000,CMP001_EXPORT,JNKSN_STORAGE,11332500,11333000,11331500,11326300,11327000,11335700
8/31/1944,0.257018182,0.538631405,0.021643636,2.974677686,2.974677686,30.61467769,95.348,0,-901,7.48,-901,1.11292562,28.28429752,-901,0,0.7,95.348,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.277,2.476757081,0.325884298,-901,-901,-901,-901,-901,-901,-901,-901
9/30/1944,0.243371901,0.437355372,0.010710744,0.691231405,0.691231405,29.2522314,65.919,0,-901,6.656,-901,0.73785124,29.87107438,-901,0,0.47,65.919,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.222,1.103755204,0.098181818,-901,-901,-901,-901,-901,-901,-901,-901
10/31/1944,0.518955372,0.676363636,0.195530579,2.313801653,2.313801653,30.74380165,36.454,0,-901,6.277,-901,0.289606612,30.06743802,-901,0,0.26,36.454,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.154,3.101240856,0.386142149,-901,-901,-901,-901,-901,-901,-901,-901
11/30/1944,2.338512397,3.201322314,2.165950413,33.7852314,33.7852314,41.4922314,26.074,0,-901,7.88,-901,3.314380165,20.94545455,-901,0,0.08,26.074,0,0,-901,-901,-901,-901,-901,-901,-901,-901,11.21057851,-901,0.99,35.83870414,22.9031405,-901,-901,-901,-901,-901,-901,-901,-901
12/31/1944,2.133619835,2.853024793,2.176661157,34.94507438,34.94507438,46.50307438,10.818,0,-901,10.555,-901,6.234842975,21.70512397,-901,0,0.07,10.818,0,0,-901,-901,-901,-901,-901,-901,-901,-901,8.620561983,-901,0.953,36.30828979,18.48932231,-901,-901,-901,-901,-901,-901,-901,-901
1/31/1945,1.943008264,2.514842975,1.537190083,27.57281818,27.57281818,37.60581818,0,0,-901,10.465,-901,1.838479339,19.24561983,-901,0,0.03,0,0,0,-901,-901,-901,-901,-901,-901,-901,-901,4.691504132,-901,0.845,27.91181508,15.15669421,-901,-901,-901,-901,-901,-901,-901,-901
2/28/1945,11.91828099,18.48833058,4.909487603,112.6609256,112.6609256,93.96892562,19.13,0,-901,9.154,-901,11.30181818,0.777520661,-901,0,0.05,19.13,0,0,-901,-901,-901,-901,-901,-901,-901,-901,66.97785124,-901,0.823,122.0705126,120.2380165,-901,-901,-901,-901,-901,-901,-901,-901
3/31/1945,6.573024793,8.768132231,2.072132231,56.2918595,56.2918595,48.0648595,23.93,0,-901,11.514,-901,0.194300826,10.32991736,-901,0,0.08,23.93,0,0,-901,-901,-901,-901,-901,-901,-901,-901,40.91385124,-901,0.987,60.45130486,56.02750413,-901,-901,-901,-901,-901,-901,-901,-901
4/30/1945,7.598677686,9.52661157,9.699173554,123.004281,123.004281,83.24628099,59.712,0,-901,14.211,-901,7.313057851,10.23471074,-901,0,0.29,59.712,0,0,-901,-901,-901,-901,-901,-901,-901,-901,14.45355372,-901,0.989,126.2353639,59.21256198,-901,-901,-901,-901,-901,-901,-901,-901
5/31/1945,5.220297521,5.374016529,17.63464463,208.7516281,208.7516281,143.2046281,114.112,0,-901,23.896,-901,64.25454545,0,-901,0,0.3,114.112,0,0,-901,-901,-901,-901,-901,-901,-901,-901,5.048132231,-901,1.162,210.1008121,40.03457851,-901,-901,-901,-901,-901,-901,-901,-901
6/30/1945,2.380165289,2.534876033,10.44892562,148.9165207,148.9165207,129.8975207,129.822,0,-901,25.281,-901,74.32066116,12.7338843,-901,0,0.63,129.822,0,0,-901,-901,-901,-901,-901,-901,-901,-901,2.368264463,-901,1.294,148.0344295,20.38016529,-901,-901,-901,-901,-901,-901,-901,-901
7/31/1945,0.953057851,1.211305785,0.502968595,23.56029752,23.56029752,39.44429752,120.648,0,-901,16.305,-901,1.703206612,31.6661157,-901,0,0.88,120.648,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.15187438,-901,1.386,22.38856651,3.086677686,-901,-901,-901,-901,-901,-901,-901,-901
8/31/1945,0.36277686,0.762446281,0.013896198,5.567710744,5.567710744,33.92271074,96.911,0,-901,9.458,-901,0.744,31.6046281,-901,0,0.75,96.911,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.479,4.665569941,0.570604959,-901,-901,-901,-901,-901,-901,-901,-901
9/30/1945,0.246942149,0.660495868,0.007140496,2.457958678,2.457958678,30.36495868,67.691,0,-901,8.838,-901,0.371305785,29.87107438,-901,0,0.59,67.691,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.343,1.692249371,0.15768595,-901,-901,-901,-901,-901,-901,-901,-901
10/31/1945,0.549084298,1.137520661,0.725553719,9.130289256,9.130289256,33.03728926,42.32,0,-901,8.78,-901,0.180773554,30.06743802,-901,0,0.25,42.32,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.272,10.1449071,2.527140496,-901,-901,-901,-901,-901,-901,-901,-901
11/30/1945,1.588760331,2.380165289,1.713719008,35.62282645,35.62282645,35.66082645,39.535,0,-901,10.5,-901,0.179702479,21.48099174,-901,0,0.08,39.535,0,0,-901,-901,-901,-901,-901,-901,-901,-901,4.248595041,-901,0.947,37.04638244,14.50115702,-901,-901,-901,-901,-901,-901,-901,-901
12/31/1945,10.18849587,13.04766942,3.504793388,84.3416281,84.3416281,106.0046281,16.635,0,-901,10.772,-901,34.23629752,16.23272727,-901,0,0.04,16.635,0,0,-901,-901,-901,-901,-901,-901,-901,-901,45.15034711,-901,0.925,87.05690106,108.2796694,-901,-901,-901,-901,-901,-901,-901,-901
1/31/1946,6.966545455,7.895008264,1.721652893,60.55969421,60.55969421,78.39669421,0.355,0,-901,8.349,-901,31.92436364,0.614876033,-901,0,0.03,0.355,0,0,-901,-901,-901,-901,-901,-901,-901,-901,17.96667769,-901,0.836,62.21560369,56.03980165,-901,-901,-901,-901,-901,-901,-901,-901
2/28/1946,3.537719008,4.448528926,1.371768595,32.96409917,32.96409917,34.64409917,0.936,0,-901,5.348,-901,4.559603306,4.942809917,-901,0,0.003,0.936,0,0,-901,-901,-901,-901,-901,-901,-901,-901,8.713785124,-901,0.737,33.70219626,28.14069421,-901,-901,-901,-901,-901,-901,-901,-901
3/31/1946,7.052628099,8.288528926,3.959801653,75.28455372,75.28455372,55.03755372,14.014,0,-901,11.585,-901,0.805487603,10.63735537,-901,0,0.05,14.014,0,0,-901,-901,-901,-901,-901,-901,-901,-901,18.82750413,-901,0.882,77.53532961,64.99239669,-901,-901,-901,-901,-901,-901,-901,-901
4/30/1946,8.324628099,9.443305785,12.66247934,153.4666446,153.4666446,81.28264463,78.415,0,-901,18.108,-901,0.880661157,3.21322314,-901,0,0.28,78.415,0,0,-901,-901,-901,-901,-901,-901,-901,-901,16.1077686,-901,0.98,151.7391047,64.91900826,-901,-901,-901,-901,-901,-901,-901,-901
5/31/1946,4.882115702,4.875966942,19.23947107,207.4871736,207.4871736,147.9391736,130.102,0,-901,24.157,-901,72.00198347,0,-901,0,0.52,130.102,0,0,-901,-901,-901,-901,-901,-901,-901,-901,3.892165289,-901,1.292,206.0609494,36.94175207,-901,-901,-901,-901,-901,-901,-901,-901
6/30/1946,1.749421488,2.189752066,5.063801653,80.4214876,80.4214876,79.0214876,128.242,0,-901,25.351,-901,56.58842975,0.654545455,-901,0,0.7,128.242,0,0,-901,-901,-901,-901,-901,-901,-901,-901,1.672066116,-901,1.366,79.95157005,10.66909091,-901,-901,-901,-901,-901,-901,-901,-901
7/31/1946,0.842380165,1.266644628,0.196145455,10.40684298,10.40684298,33.01884298,115.452,0,-901,13.313,-901,2.754644628,26.50115702,-901,0,0.79,115.452,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.451319008,-901,1.426,10.50905622,2.508694215,-901,-901,-901,-901,-901,-901,-901,-901
8/31/1946,0.409507438,0.744,0.021828099,2.345603306,2.345603306,29.49560331,89.844,0,-901,9.564,-901,0.55646281,29.32958678,-901,0,0.81,89.844,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.103299174,-901,1.397,2.884803792,0.507887603,-901,-901,-901,-901,-901,-901,-901,-901
9/30/1946,0.32846281,0.618842975,0.00892562,1.695421488,1.695421488,29.10942149,61.339,0,-901,8.948,-901,0.294545455,28.9785124,-901,0,0.53,61.339,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.177,1.867290221,0.243966942,-901,-901,-901,-901,-901,-901,-901,-901
10/31/1946,1.684760331,0.92231405,0.02361124,5.117347107,5.117347107,31.75834711,37.374,0,-901,5.078,-901,0.194915702,25.45586777,-901,0,0.21,37.374,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.244720661,-901,0.984,5.718290809,1.641719008,-901,-901,0.073785124,-901,-901,-901,-901,-901
11/30/1946,2.154049587,2.766942149,0.525421488,18.75134711,18.75134711,27.31834711,28.76,0,-901,4.302,-901,0.170181818,15.29256198,-901,0,0,28.76,0,0,-901,-901,-901,-901,-901,-901,-901,-901,5.837355372,-901,0.823,19.28711983,10.3061157,-901,-901,0.341553719,-901,-901,-901,-901,-901
12/31/1946,1.838479339,2.60707438,1.192859504,19.70328926,19.70328926,32.29328926,15.284,0,-901,4.333,-901,0.328958678,20.22942149,-901,0,0,15.284,0,0,-901,-901,-901,-901,-901,-901,-901,-901,5.94585124,-901,0.855,19.40999458,12.08846281,-901,-901,0.58905124,-901,-901,-901,-901,-901
1/31/1947,1.180561983,1.893818182,0.897719008,12.7498595,12.7498595,22.0248595,5.083,0,-901,4.426,-901,0.170935537,15.24892562,-901,0,0,5.083,0,0,-901,-901,-901,-901,-901,-901,-901,-901,3.443305785,-901,0.833,12.47359088,8.085619835,-901,-901,0.33941157,-901,-901,-901,-901,-901
2/28/1947,2.621355372,3.643239669,1.643900826,31.18719008,31.18719008,27.31319008,4.537,0,-901,7.995,-901,0.191603306,11.10743802,-901,0,0.03,4.537,0,0,-901,-901,-901,-901,-901,-901,-901,-901,9.980033058,-901,0.821,33.38046984,22.78690909,-901,-901,1.105190083,-901,-901,-901,-901,-901
3/31/1947,3.455603306,6.51768595,3.615471074,57.6592314,57.6592314,38.7802314,19.05,0,-901,11.329,-901,0.214591736,6.70214876,-901,0,0.09,19.05,0,0,-901,-901,-901,-901,-901,-901,-901,-901,16.0421157,-901,0.942,59.71715959,43.20119008,-901,-901,1.992198347,-901,-901,-901,-901,-901
4/30/1947,2.969256198,4.403305785,8.140165289,91.26838843,91.26838843,41.59338843,61.339,0,-901,17.346,-901,0.214809917,1.963636364,-901,0,0.27,61.339,0,0,-901,-901,-901,-901,-901,-901,-901,-901,5.646942149,-901,1.099,91.3037083,32.16793388,-901,-901,1.398347107,-901,-901,-901,-901,-901
5/31/1947,1.155966942,1.67246281,10.96938843,130.7329256,130.7329256,45.75292562,137.95,0,-901,23.808,-901,2.908363636,7.132561983,-901,0,0.61,137.95,0,0,-901,-901,-901,-901,-901,-901,-901,-901,1.30968595,-901,1.297,131.5748986,10.76033058,-901,-901,0.200449587,-901,-901,-901,-901,-901
6/30/1947,0.564694215,1.166280992,1.481652893,29.22755372,29.22755372,30.29355372,134.991,0,-901,23.809,-901,4.081983471,19.87438017,-901,0,0.59,134.991,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.612892562,-901,1.302,29.90763922,3.326280992,-901,-901,0.119008264,-901,-901,-901,-901,-901
7/31/1947,0.290221488,0.58597686,0.048206281,2.58153719,2.58153719,30.31953719,118.666,0,-901,10.216,-901,1.100628099,29.02214876,-901,0,0.83,118.666,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.35,2.423804238,0.386142149,-901,-901,0.00614876,-901,-901,-901,-901,-901
8/31/1947,0.164786777,0.450704132,0.007317025,1.442090909,1.442090909,29.55709091,89.285,0,-901,9.436,-901,0.965355372,29.63702479,-901,0,0.76,89.285,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.286,1.571184618,0.069480992,-901,-901,0.00614876,-901,-901,-901,-901,-901
9/30/1947,0.183272727,0.307636364,0.008509091,0,-0.145909091,28.66909091,63.472,0,-901,4.798,-901,0.552198347,26.53884298,-901,0,0.48,63.472,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.156,-0.878286397,0.011484298,-901,-901,0.005950413,-901,-901,-901,-901,-901
10/31/1947,1.371173554,1.032991736,1.242049587,15.05076033,15.05076033,32.18876033,45.292,0,-901,4.524,-901,0.55031405,23.05785124,-901,0,0.28,45.292,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.036,15.47652863,2.564033058,-901,-901,0.167861157,-901,-901,-901,-901,-901
11/30/1947,0.559933884,1.112727273,1.07107438,12.75389256,12.75389256,29.41289256,25.127,0,-901,6.959,-901,0.185652893,24.81322314,-901,0,0.12,25.127,0,0,-901,-901,-901,-901,-901,-901,-901,-901,1.148429752,-901,0.951,13.15853436,3.594049587,-901,-901,0.212429752,-901,-901,-901,-901,-901
12/31/1947,0.463001653,0.971504132,0.509117355,8.849842975,8.849842975,21.85884298,9.695,0,-901,8.395,-901,0.169090909,18.99966942,-901,0,0.06,9.695,0,0,-901,-901,-901,-901,-901,-901,-901,-901,1.371173554,-901,0.927,8.790889459,3.006743802,-901,-901,0.140806612,-901,-901,-901,-901,-901
1/31/1948,1.032991736,1.506446281,3.277289256,28.7444876,28.7444876,31.3094876,7.92,0,-901,6.638,-901,0.262552066,13.28132231,-901,0,0.08,7.92,0,0,-901,-901,-901,-901,-901,-901,-901,-901,2.182809917,-901,0.887,29.57370832,8.854214876,-901,-901,0.645619835,-901,-901,-901,-901,-901
2/29/1948,1.156165289,1.501289256,1.156165289,15.15884298,15.15884298,20.44284298,7.162,0,-901,1.211,-901,0.296231405,9.663471074,-901,0,0.04,7.162,0,0,-901,-901,-901,-901,-901,-901,-901,-901,3.899900826,-901,0.861,15.94750817,9.370115702,-901,-901,0.79953719,-901,-901,-901,-901,-901
3/31/1948,2.477950413,4.261090909,1.49414876,29.81931405,29.81931405,22.49831405,12.921,0,-901,1.732,-901,0.29452562,3.689256198,-901,0,0.06,12.921,0,0,-901,-901,-901,-901,-901,-901,-901,-901,23.61123967,-901,0.981,32.42203898,33.19100826,-901,-901,1.758545455,-901,-901,-901,-901,-901
4/30/1948,9.074380165,12.28165289,4.849586777,106.9659174,106.9659174,63.60991736,51.704,0,-901,5.257,-901,0.375471074,1.368595041,-901,0,0.12,51.704,0,0,-901,-901,-901,-901,-901,-901,-901,-901,37.20198347,-901,0.928,108.8191486,96.03966942,-901,-901,6.075371901,-901,-901,-901,-901,-901
5/31/1948,9.186247934,10.62505785,15.83305785,206.3808099,206.3808099,117.5028099,127.507,0,-901,17,-901,21.34849587,0.860826446,-901,0,0.34,127.507,0,0,-901,-901,-901,-901,-901,-901,-901,-901,9.339966942,-901,0.992,205.5819743,75.75272727,-901,-901,2.730049587,-901,-901,-901,-901,-901
6/30/1948,4.278347107,4.444958678,16.51834711,185.0243967,185.0243967,164.1123967,139.764,0,-901,24.01,-901,85.15041322,14.2214876,-901,0,0.53,139.764,0,0,-901,-901,-901,-901,-901,-901,-901,-901,2.874049587,-901,1.115,186.5060115,30.29950413,-901,-901,0.537322314,-901,-901,-901,-901,-901
7/31/1948,0.891570248,1.586380165,0.842380165,25.1276281,25.1276281,29.3726281,134.329,0,-901,23.106,-901,3.492495868,17.46247934,-901,0,0.85,134.329,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.341256198,-901,1.244,24.99750437,5.060429752,-901,-901,0.134657851,-901,-901,-901,-901,-901
8/31/1948,0.445170248,0.897719008,0.025578843,4.750347107,4.750347107,31.75834711,119.746,0,-901,8.703,-901,1.199008264,26.1322314,-901,0,0.76,119.746,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.218,4.144835326,0.92231405,-901,-901,0.059335537,-901,-901,-901,-901,-901
9/30/1948,0.217190083,0.540297521,0.006366942,2.772297521,2.772297521,30.20429752,92.174,0,-901,7.065,-901,0.874710744,28.6214876,-901,0,0.6,92.174,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.178,2.137010181,0.311801653,-901,-901,0.01886281,-901,-901,-901,-901,-901
10/31/1948,0.288991736,0.676363636,0.004734545,2.320115702,2.320115702,32.4101157,61.135,0,-901,6.678,-901,0.633322314,31.85057851,-901,0,0.3,61.135,0,0,-901,-901,-901,-901,0,-901,-901,-901,0,-901,1.036,1.748961964,0.713256198,-901,-901,0.062102479,-901,0.159867769,-901,-901,-901
11/30/1948,0.392727273,0.809256198,0.146380165,4.896082645,4.896082645,29.99008264,34.902,0,-901,6.833,-901,0.257652893,27.43140496,-901,0,0.13,34.902,0,0,-901,-901,-901,-901,0,-901,-901,-901,0.320727273,-901,0.854,4.814437309,2.475371901,-901,-901,0.111867769,-901,0.325487603,-901,-901,-901
12/31/1948,0.774743802,1.49414876,0.132813223,7.915975207,7.915975207,27.65097521,15.862,0,-901,5.334,-901,0.298214876,20.35239669,-901,0,0.08,15.862,0,0,-901,-901,-901,-901,0,-901,-901,-901,2.662413223,-901,0.724,8.302387933,6.13031405,-901,-901,0.2976,-901,0.498664463,-901,-901,-901
1/31/1949,0.73785124,1.235900826,0.21397686,6.859652893,6.859652893,15.85765289,7.29,0,-901,4.134,-901,0.240416529,9.592066116,-901,0,0.05,7.29,0,0,-901,-901,-901,-901,0,-901,-901,-901,3.972099174,-901,0.724,7.604306756,8.165553719,-901,-901,0.327728926,-901,0.482677686,-901,-901,-901
2/28/1949,1.338446281,2.249256198,0.298234711,8.712826446,8.712826446,11.61282645,3.733,0,-901,4.134,-901,0.235477686,3.943140496,-901,0,0.04,3.733,0,0,-901,-901,-901,-901,2.3,-901,-901,-901,8.363900826,-901,0.617,10.06856703,16.78889256,-901,-901,0.83861157,-901,0.644231405,-901,-901,-901
3/31/1949,6.031933884,8.497586777,0.539861157,45.88609917,45.88609917,44.89209917,3.975,0,-901,4.134,-901,0.333877686,13.58876033,-901,0,0.04,3.975,0,0,-901,-901,-901,-901,10,-901,-901,-901,42.17434711,-901,0.712,52.09196516,84.29950413,-901,-901,3.52938843,-901,2.109024793,-901,-901,-901
4/30/1949,7.116694215,9.663471074,10.00264463,151.0308595,151.0308595,105.9768595,37.083,0,-901,14.949,-901,28.09190083,7.73553719,-901,0,0.2,37.083,0,0,-901,-901,-901,-901,11.3,-901,-901,-901,7.283305785,-901,0.931,151.4119476,63.07438017,-901,-901,3.730909091,-901,9.919338843,-901,-901,-901
5/31/1949,5.816727273,6.788231405,17.46247934,204.5777438,204.5777438,93.0307438,138.612,0,-901,23.49,-901,6.917355372,0.614876033,-901,0,0.34,138.612,0,0,-901,-901,-901,-901,8.7,-901,-901,-901,4.980495868,-901,1.137,202.170377,42.4387438,-901,-901,0.817785124,-901,8.36231405,-901,-901,-901
6/30/1949,1.802975207,2.225454545,5.20661157,78.36756198,78.36756198,72.89256198,139.764,0,-901,25.751,-901,29.46049587,18.86280992,-901,0,0.79,139.764,0,0,-901,-901,-901,-901,0.2,-901,-901,-901,9.52661157,-901,1.272,78.86507869,10.95471074,-901,-901,0.186247934,-901,1.95768595,-901,-901,-901
7/31/1949,0.464846281,0.971504132,0.121745455,5.081619835,5.081619835,29.66161983,128.15,0,-901,10.625,-901,0.780892562,26.31669421,-901,0,0.89,128.15,0,0,-901,-901,-901,-901,0,-901,-901,-901,0.346790083,-901,1.27,6.476802362,1.690909091,-901,-901,0.054355041,-901,0.361547107,-901,-901,-901
8/31/1949,0.281613223,0.590280992,0.009530579,3.506727273,3.506727273,30.36872727,102.09,0,-901,7.909,-901,0.657917355,29.57553719,-901,0,0.67,102.09,0,0,-901,-901,-901,-901,0,-901,-901,-901,0,-901,1.244,3.594356346,0.379993388,-901,-901,0.024226116,-901,0.164171901,-901,-901,-901
9/30/1949,0.293355372,0.500429752,0.004165289,1.837355372,1.837355372,28.87735537,74.006,0,-901,7.307,-901,0.511140496,28.56198347,-901,0,0.57,74.006,0,0,-901,-901,-901,-901,0,-901,-901,-901,0,-901,1.076,2.041193658,0.268363636,-901,-901,0.015292562,-901,0.12138843,-901,-901,-901
10/31/1949,0.263166942,0.621024793,0.00614876,1.835363636,1.835363636,30.43636364,44.542,0,-901,6.87,-901,0.48513719,30.19041322,-901,0,0.3,44.542,0,0,-901,-901,-901,-901,0,-901,-901,-901,0.003566281,-901,1,1.863000132,0.621024793,-901,-901,0.038060826,-901,0.157408264,-901,-901,-901
11/30/1949,0.509950413,1.005619835,0.109487603,4.535743802,4.535743802,23.6707438,24.948,0,-901,6.3,-901,0.303471074,20.70743802,-901,0,0.18,24.948,0,0,-901,-901,-901,-901,0.3,-901,-901,-901,0.551603306,-901,0.849,5.153320859,2.885950413,-901,-901,0.133289256,-901,0.362380165,-901,-901,-901
12/31/1949,0.522644628,0.92231405,0.07747438,5.232165289,5.232165289,13.56416529,16.897,0,-901,5.072,-901,0.338181818,8.731239669,-901,0,0.07,16.897,0,0,-901,-901,-901,-901,0.2,-901,-901,-901,1.408066116,-901,0.877,5.588125908,2.889917355,-901,-901,0.10698843,-901,0.253943802,-901,-901,-901
1/31/1950,3.314181818,4.820628099,1.654016529,36.57569421,36.57569421,36.73269421,14.432,0,-901,6.6,-901,0.427338843,12.78942149,-901,0,0.05,14.432,0,0,-901,-901,-901,-901,0.7,-901,-901,-901,32.72985124,-901,0.73,41.32594209,40.44654545,-901,-901,2.441057851,-901,2.730049587,-901,-901,-901
2/28/1950,7.008793388,9.163636364,2.249256198,60.29665289,60.29665289,54.13765289,19.169,0,-901,7,-901,6.925487603,4.998347107,-901,0,0.06,19.169,0,0,-901,-901,-901,-901,0.4,-901,-901,-901,41.5473719,-901,0.962,66.06030037,69.19933884,-901,-901,3.52661157,-901,6.009123967,-901,-901,-901
3/31/1950,6.898909091,8.184,3.055933884,70.19279339,70.19279339,63.02479339,24.548,0,-901,7.778,-901,0.379993388,15.49487603,-901,0,0.11,24.548,0,0,-901,-901,-901,-901,16.8,-901,-901,-901,1.598677686,-901,0.901,71.15957974,56.85143802,-901,-901,3.326479339,-901,7.575272727,-901,-901,-901
4/30/1950,12.50181818,14.99504132,10.96066116,173.8539917,173.8539917,100.6809917,88.728,0,-901,15.225,-901,0.593256198,1.249586777,-901,0,0.4,88.728,0,0,-901,-901,-901,-901,25.2,4.308099174,9.330247934,3.707107438,13.1385124,-901,1.146,173.3846124,91.99338843,-901,-901,4.813884298,-901,14.11438017,-901,-901,-901
5/31/1950,6.542280992,6.794380165,21.42842975,228.3647851,228.3647851,169.7057851,136.51,0,-901,24.342,-901,67.88231405,7.317024793,-901,0,0.61,136.51,0,0,-901,-901,-901,-901,22.4,1.020694215,2.902214876,0.805487603,8.319272727,-901,1.15,223.3717768,47.43153719,-901,-901,1.211305785,-901,8.848066116,-901,-901,-901
6/30/1950,2.731239669,2.469421488,12.62082645,150.1104545,150.1104545,143.3454545,139.956,0,-901,25.751,-901,73.42809917,26.12231405,-901,0,0.62,139.956,0,0,-901,-901,-901,-901,16.8,0.355834711,0.898512397,0.196958678,6.979834711,-901,1.29,150.7689336,15.01884298,-901,-901,0.293355372,-901,2.999008264,-901,-901,-901
7/31/1950,0.989950413,1.469553719,0.731702479,21.37461157,21.37461157,32.18261157,132.443,0,-901,20.089,-901,2.687008264,21.95107438,-901,0,0.94,132.443,0,0,-901,-901,-901,-901,9.5,0.020844298,0.220740496,0.017646942,6.923504132,-901,1.427,21.23842857,2.809983471,-901,-901,0.100224793,-901,0.627173554,-901,-901,-901
8/31/1950,0.275464463,0.682512397,0.018815207,3.347760331,3.347760331,30.70076033,116.43,0,-901,6.552,-901,1.014545455,28.53024793,-901,0,0.87,116.43,0,0,-901,-901,-901,-901,2.7,0,0.03590876,0,6.775933884,-901,1.327,3.369080598,0.651768595,-901,-901,0.047775868,-901,0.237957025,-901,-901,-901
9/30/1950,0.417719008,0.522446281,0.008152066,3.776677686,3.776677686,29.91867769,93.39,0,-901,1.919,-901,0.660495868,26.71735537,-901,0,0.48,93.39,0,0,-901,-901,-901,-901,2.3,0,0.000416529,0,0.514115702,-901,1.051,3.1535793,0.553983471,-901,-901,0.030942149,-901,0.176727273,-901,-901,-901
10/31/1950,0.959206612,1.260495868,0.273004959,9.616595041,9.616595041,33.50459504,68.979,0,-901,1.206,-901,0.651768595,28.83768595,-901,0,0.29,68.979,0,0,-901,-901,-901,-901,2.6,0.314816529,0.473454545,0.357857851,0.444555372,-901,0.946,9.336124325,3.553983471,-901,-901,0.201064463,-901,0.546624793,-901,-901,-901
