,I_MFM008,I_SFM005,I_COL003,I_SLTSP,I_UBEAR,I_NFM010,I_TGC003,I_NHGAN,I_PARDE,I_CMCHE,I_MOK079,I_JNKSN,I_CMP001,I_CMP014,I_CSM035,I_AMADR,I_DSC035,I_DEE023
1921-09-30,,,,,,,,,,,,,,,,,,
1921-10-31,0.2,0.2,0.11,1.08,0.24,0.15,0.01,0.0,0.0,0.0,0.34,0.02,0.02,0.05,0.33,0.04,0.06,0.07
1921-11-30,0.28,0.28,0.1,1.05,0.23,0.15,0.01,0.08,0.01,0.01,0.31,0.06,0.05,0.12,0.84,0.09,0.14,0.19
1921-12-31,1.59,1.78,0.55,4.26,0.94,0.13,0.01,12.88,0.9,0.9,0.82,0.58,0.51,1.36,11.33,1.11,2.41,2.6
1922-01-31,2.05,2.54,1.28,7.7,1.7,2.66,0.2,14.1,0.99,0.99,1.8,0.78,0.53,1.42,14.59,1.42,3.82,3.31
1922-02-28,7.45,9.58,3.1,16.85,3.72,12.05,0.9,102.35,7.16,7.16,0.0,5.33,2.62,7.08,89.36,8.4,23.38,16.26
1922-03-31,7.69,9.93,2.28,14.75,3.26,12.85,0.96,39.42,2.76,2.76,1.47,3.86,1.65,4.46,58.52,5.61,16.1,7.96
1922-04-30,12.04,15.14,4.59,31.47,6.94,22.94,1.71,27.18,1.9,1.9,10.0,4.14,2.42,6.53,69.89,6.75,16.63,5.81
1922-05-31,18.4,20.98,22.43,147.47,32.57,64.67,4.83,8.59,0.6,0.6,19.74,4.0,3.75,10.14,74.42,7.83,11.73,2.99
1922-06-30,5.56,5.64,21.32,154.35,34.06,42.85,3.2,2.24,0.16,0.16,18.32,0.85,1.56,4.21,24.71,2.63,1.95,0.13
1922-07-31,0.97,1.01,1.69,23.85,5.26,1.9,0.14,0.37,0.03,0.03,4.94,0.16,0.26,0.7,3.06,0.34,0.15,0.0
1922-08-31,0.34,0.35,0.04,1.51,0.33,0.0,0.0,0.0,0.0,0.0,0.6,0.04,0.05,0.12,0.48,0.06,0.02,0.0
1922-09-30,0.18,0.18,0.01,0.46,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.02,0.04,0.15,0.02,0.01,0.0
1922-10-31,0.31,0.31,0.16,1.73,0.38,0.16,0.01,0.22,0.02,0.02,0.39,0.06,0.04,0.12,0.85,0.09,0.14,0.19
1922-11-30,0.87,0.96,0.63,4.78,1.05,0.0,0.0,5.22,0.37,0.37,1.78,0.51,0.45,1.22,9.77,0.96,1.96,2.25
1922-12-31,6.16,7.79,3.45,19.71,4.35,11.41,0.85,60.48,4.23,4.23,0.0,5.13,2.73,7.38,88.2,8.37,23.15,17.12
1923-01-31,4.02,5.19,2.21,14.62,3.23,11.23,0.84,31.27,2.19,2.19,2.08,4.33,1.75,4.72,64.49,6.13,17.6,9.68
1923-02-28,3.82,4.91,1.51,10.41,2.29,7.11,0.53,24.77,1.73,1.73,0.4,2.11,1.27,3.42,38.45,3.63,9.89,4.0
1923-03-31,4.33,5.4,2.2,15.65,3.46,9.74,0.73,9.9,0.69,0.69,4.94,1.94,1.13,3.05,33.68,3.18,8.18,2.99
1923-04-30,12.14,14.36,7.51,50.21,11.09,23.61,1.76,18.59,1.3,1.3,6.58,4.58,3.42,9.24,75.75,7.92,14.22,3.96
1923-05-31,5.52,5.75,18.62,127.54,28.15,33.3,2.49,7.08,0.5,0.5,8.88,1.13,1.86,5.02,30.71,3.26,2.54,0.28
1923-06-30,1.92,1.94,8.14,63.46,14.0,14.51,1.08,2.43,0.17,0.17,5.49,0.4,0.77,2.07,11.83,1.26,0.91,0.04
1923-07-31,0.59,0.61,1.43,19.34,4.27,1.08,0.08,0.59,0.04,0.04,3.2,0.14,0.24,0.65,2.9,0.32,0.15,0.0
1923-08-31,0.25,0.25,0.02,0.86,0.19,0.0,0.0,0.18,0.01,0.01,0.13,0.04,0.04,0.12,0.49,0.06,0.02,0.0
1923-09-30,0.24,0.24,0.06,2.15,0.47,0.0,0.0,0.33,0.02,0.02,0.55,0.05,0.05,0.13,0.51,0.07,0.03,0.0
1923-10-31,0.39,0.42,0.71,5.48,1.21,-0.0,0.0,1.2,0.08,0.08,0.0,0.06,0.16,0.43,1.28,0.18,0.0,0.07
1923-11-30,0.36,0.43,0.43,2.79,0.62,0.0,0.0,1.19,0.08,0.08,0.36,0.07,0.13,0.34,1.23,0.16,0.0,0.07
1923-12-31,0.55,0.66,0.42,2.41,0.53,0.0,0.0,1.75,0.12,0.12,0.7,0.12,0.19,0.5,2.07,0.26,0.0,0.09
1924-01-31,0.82,0.98,0.51,3.78,0.84,0.0,0.0,2.43,0.17,0.17,1.19,0.16,0.28,0.75,3.63,0.39,0.0,0.13
1924-02-29,1.27,1.45,1.08,8.22,1.81,0.0,0.0,3.45,0.24,0.24,2.77,0.4,0.66,1.78,7.46,0.9,0.0,0.2
1924-03-31,0.64,0.7,1.42,11.19,2.47,0.0,0.0,2.43,0.17,0.17,0.0,0.18,0.34,0.92,2.83,0.41,0.0,0.06
1924-04-30,1.0,0.98,5.74,42.68,9.42,0.0,0.0,2.65,0.19,0.19,0.0,0.22,0.67,1.8,3.42,0.67,0.0,0.04
1924-05-31,0.29,0.28,7.02,60.67,13.39,-0.0,0.0,1.93,0.14,0.14,0.0,0.05,0.28,0.75,1.12,0.24,-0.0,0.0
1924-06-30,0.06,0.05,0.0,0.0,0.0,-0.0,0.0,0.19,0.01,0.01,0.97,0.01,0.03,0.09,0.05,0.02,0.0,0.0
1924-07-31,0.01,0.01,0.54,8.09,1.78,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1924-08-31,0.01,0.01,0.01,0.35,0.08,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-09-30,0.02,0.02,0.02,0.9,0.2,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-10-31,0.3,0.3,0.3,3.12,0.69,0.21,0.02,0.0,0.0,0.0,1.04,0.05,0.03,0.09,0.64,0.07,0.11,0.15
1924-11-30,0.73,0.79,1.39,8.95,1.97,1.88,0.14,2.45,0.17,0.17,3.85,0.23,0.21,0.56,4.24,0.43,0.76,0.95
1924-12-31,1.44,1.74,1.53,8.78,1.94,4.83,0.36,8.03,0.56,0.56,2.42,0.62,0.51,1.37,12.45,1.22,3.03,2.84
1925-01-31,1.17,1.46,1.52,7.85,1.73,6.43,0.48,5.96,0.42,0.42,2.12,0.7,0.4,1.07,11.42,1.11,2.96,2.58
1925-02-28,11.82,15.22,4.62,30.63,6.76,24.17,1.81,77.99,5.46,5.46,4.69,7.18,3.33,8.98,114.58,10.88,30.18,18.84
1925-03-31,5.2,6.5,4.36,30.33,6.7,20.1,1.5,11.41,0.8,0.8,8.39,2.07,1.29,3.47,37.8,3.58,9.45,3.73
1925-04-30,12.19,14.4,10.88,70.73,15.62,32.08,2.4,36.47,2.55,2.55,5.31,4.91,3.21,8.68,78.5,8.01,16.73,5.29
1925-05-31,6.34,6.57,19.37,132.93,29.34,36.82,2.75,5.93,0.42,0.42,12.05,1.34,2.2,5.95,35.76,3.82,2.94,0.34
1925-06-30,1.86,1.91,8.93,72.59,16.01,17.71,1.32,1.48,0.1,0.1,9.24,0.38,0.74,2.0,11.17,1.2,0.85,0.04
1925-07-31,0.42,0.44,0.84,12.12,2.67,0.78,0.06,0.15,0.01,0.01,2.44,0.1,0.16,0.43,1.76,0.2,0.07,0.0
1925-08-31,0.13,0.13,0.04,1.26,0.28,0.0,0.0,0.0,0.0,0.0,0.3,0.03,0.04,0.1,0.39,0.05,0.02,0.0
1925-09-30,0.14,0.14,0.05,1.85,0.41,0.0,0.0,0.0,0.0,0.0,0.62,0.03,0.04,0.1,0.36,0.05,0.02,0.0
1925-10-31,0.31,0.31,0.23,2.39,0.53,0.0,0.0,0.12,0.01,0.01,0.32,0.06,0.07,0.18,0.99,0.11,0.14,0.2
1925-11-30,0.49,0.57,0.45,3.21,0.71,0.0,0.0,1.0,0.07,0.07,0.75,0.08,0.09,0.25,1.61,0.17,0.26,0.33
1925-12-31,0.58,0.72,1.14,7.04,1.55,2.12,0.16,1.93,0.14,0.14,0.0,0.15,0.16,0.42,3.09,0.32,0.63,0.63
1926-01-31,0.93,1.16,0.95,5.66,1.25,3.17,0.24,2.24,0.16,0.16,0.0,0.18,0.15,0.41,3.26,0.33,0.68,0.65
1926-02-28,4.01,5.09,1.94,13.94,3.07,6.78,0.51,36.67,2.57,2.57,0.0,2.6,1.58,4.28,42.14,4.15,8.77,6.23
1926-03-31,2.31,2.83,3.03,22.7,5.02,8.9,0.67,4.37,0.31,0.31,8.63,0.98,0.79,2.13,18.4,1.81,3.69,1.66
1926-04-30,6.52,7.33,11.25,80.56,17.78,10.95,0.82,13.63,0.95,0.95,0.0,2.02,2.08,5.61,34.78,3.89,5.24,1.67
1926-05-31,1.26,1.24,8.0,64.48,14.23,4.45,0.33,1.33,0.09,0.09,0.34,0.28,0.65,1.75,7.89,0.93,0.56,0.04
1926-06-30,0.27,0.28,0.76,11.94,2.63,0.0,0.0,0.16,0.01,0.01,0.03,0.06,0.12,0.33,1.12,0.14,0.06,0.0
1926-07-31,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.01,0.02,0.05,0.12,0.02,0.01,0.0
1926-08-31,0.03,0.03,0.02,0.7,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926-09-30,0.03,0.03,0.03,1.02,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0
1926-10-31,0.17,0.18,0.1,1.06,0.23,0.15,0.01,0.0,0.0,0.0,0.25,0.03,0.02,0.06,0.44,0.05,0.07,0.1
1926-11-30,3.39,3.96,1.72,11.8,2.6,2.31,0.17,16.63,1.16,1.16,7.16,0.62,0.54,1.45,11.79,1.16,2.43,2.71
1926-12-31,1.85,2.32,2.42,13.42,2.96,8.53,0.64,4.28,0.3,0.3,0.81,0.58,0.44,1.17,11.8,1.14,3.1,2.68
1927-01-31,2.63,3.4,2.19,13.12,2.9,11.69,0.87,12.25,0.86,0.86,3.38,1.86,0.88,2.38,28.23,2.74,7.47,6.22
1927-02-28,11.63,15.03,4.44,29.82,6.57,22.55,1.69,76.53,5.36,5.36,5.19,7.09,3.15,8.51,113.39,10.68,30.49,18.13
1927-03-31,8.14,10.17,3.96,27.4,6.06,18.18,1.36,15.89,1.11,1.11,5.2,3.35,2.02,5.44,60.98,5.75,15.54,6.18
1927-04-30,14.61,17.0,9.73,62.9,13.89,28.93,2.16,38.72,2.71,2.71,5.94,5.76,4.1,11.07,95.54,9.81,18.82,5.58
1927-05-31,6.55,6.78,16.38,110.14,24.31,33.15,2.48,4.55,0.32,0.32,10.17,1.18,1.93,5.22,32.08,3.4,2.65,0.28
1927-06-30,2.12,2.19,13.88,105.2,23.21,28.22,2.11,1.55,0.11,0.11,12.36,0.43,0.82,2.23,12.57,1.33,0.95,0.04
1927-07-31,0.65,0.67,1.37,19.37,4.27,1.48,0.11,0.19,0.01,0.01,3.93,0.12,0.18,0.48,1.96,0.22,0.08,0.0
1927-08-31,0.24,0.24,0.05,1.71,0.38,0.0,0.0,0.0,0.0,0.0,0.51,0.04,0.04,0.1,0.41,0.05,0.02,0.0
1927-09-30,0.2,0.2,0.03,0.86,0.19,0.0,0.0,0.0,0.0,0.0,0.37,0.02,0.03,0.07,0.27,0.03,0.01,0.0
1927-10-31,0.63,0.64,0.15,4.19,0.92,0.01,0.0,0.25,0.02,0.02,1.44,0.07,0.05,0.14,0.91,0.1,0.15,0.21
1927-11-30,1.28,1.51,1.79,13.67,3.02,4.76,0.36,2.93,0.21,0.21,4.61,0.35,0.33,0.89,6.84,0.68,1.35,1.54
1927-12-31,1.18,1.48,0.86,6.34,1.4,4.6,0.34,7.53,0.53,0.53,1.82,0.56,0.42,1.13,10.9,1.07,2.75,2.42
1928-01-31,1.3,1.64,0.74,8.24,1.82,6.11,0.46,4.78,0.33,0.33,2.32,0.66,0.35,0.93,9.98,0.98,2.52,2.22
1928-02-29,2.82,3.65,0.63,10.91,2.41,6.81,0.51,19.32,1.35,1.35,3.97,1.31,0.65,1.76,21.16,2.04,5.4,3.84
1928-03-31,14.23,17.94,12.78,74.15,16.38,35.56,2.66,63.6,4.45,4.45,13.86,7.39,3.96,10.69,123.23,11.75,30.6,15.34
1928-04-30,10.4,11.71,10.01,63.86,14.09,15.74,1.18,20.13,1.41,1.41,4.22,3.37,3.14,8.47,60.45,6.46,9.65,2.56
1928-05-31,3.22,3.23,13.89,100.7,22.22,20.31,1.52,3.17,0.22,0.22,6.93,0.56,1.07,2.9,16.41,1.78,1.28,0.09
1928-06-30,0.88,0.92,1.12,18.45,4.07,0.64,0.05,0.83,0.06,0.06,2.78,0.14,0.26,0.7,3.33,0.36,0.21,0.01
1928-07-31,0.32,0.33,0.12,0.58,0.13,0.0,0.0,0.12,0.01,0.01,3.28,0.06,0.08,0.23,0.86,0.1,0.04,0.0
1928-08-31,0.09,0.1,0.06,1.91,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.06,0.23,0.03,0.01,0.0
1928-09-30,0.08,0.08,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.04,0.16,0.02,0.01,0.0
1928-10-31,0.16,0.16,0.07,0.78,0.17,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.03,0.08,0.36,0.04,0.05,0.07
1928-11-30,0.54,0.61,0.14,1.65,0.36,0.0,0.0,0.9,0.06,0.06,0.19,0.08,0.11,0.3,1.68,0.18,0.24,0.32
1928-12-31,0.82,1.0,0.48,2.37,0.52,0.0,0.0,2.7,0.19,0.19,0.5,0.17,0.19,0.51,3.45,0.36,0.63,0.65
1929-01-31,0.81,1.03,0.3,3.07,0.68,0.64,0.05,4.73,0.33,0.33,0.64,0.35,0.26,0.71,5.51,0.58,1.01,1.03
1929-02-28,1.83,2.32,0.33,5.47,1.21,1.66,0.12,10.83,0.76,0.76,0.86,0.83,0.64,1.73,15.33,1.51,2.69,2.13
1929-03-31,2.22,2.77,2.5,12.46,2.75,6.49,0.49,8.59,0.6,0.6,2.58,1.05,0.66,1.78,16.17,1.64,3.05,1.93
1929-04-30,4.36,5.15,5.36,28.93,6.39,11.12,0.83,7.58,0.53,0.53,4.31,1.33,1.17,3.15,22.54,2.38,3.76,1.55
1929-05-31,2.45,2.6,13.4,98.29,21.7,8.11,0.61,1.57,0.11,0.11,0.0,0.74,1.04,2.82,13.74,1.66,1.57,0.45
1929-06-30,1.23,1.2,4.65,44.42,9.8,0.79,0.06,1.39,0.1,0.1,0.39,0.24,0.58,1.57,6.35,0.79,0.42,0.03
1929-07-31,0.2,0.2,0.2,2.08,0.46,0.0,0.0,0.02,0.0,0.0,2.47,0.05,0.11,0.3,0.89,0.12,0.04,0.0
1929-08-31,0.06,0.06,0.08,1.23,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.05,0.01,0.0,0.0
1929-09-30,0.05,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0
1929-10-31,0.09,0.09,0.03,0.73,0.16,0.01,0.0,0.0,0.0,0.0,0.14,0.01,0.01,0.03,0.18,0.02,0.03,0.04
1929-11-30,0.16,0.16,0.04,0.77,0.17,0.0,0.0,0.0,0.0,0.0,0.15,0.02,0.02,0.06,0.33,0.04,0.05,0.07
1929-12-31,0.57,0.65,1.37,10.26,2.26,1.72,0.13,0.2,0.01,0.01,3.31,0.22,0.24,0.66,4.49,0.46,0.82,0.93
1930-01-31,1.54,1.91,1.23,7.11,1.57,4.04,0.3,11.66,0.82,0.82,1.59,0.99,0.65,1.75,15.99,1.62,3.5,3.08
1930-02-28,2.05,2.63,1.94,11.56,2.55,7.46,0.56,10.87,0.76,0.76,3.15,0.84,0.59,1.59,16.05,1.53,3.37,2.41
1930-03-31,5.98,7.46,3.62,24.42,5.39,12.55,0.94,34.41,2.41,2.41,5.98,2.82,1.79,4.83,46.81,4.59,10.04,5.1
1930-04-30,4.75,5.41,9.06,60.07,13.27,17.86,1.33,2.59,0.18,0.18,4.35,1.63,1.39,3.76,25.43,2.83,4.39,1.4
1930-05-31,2.63,2.67,9.3,73.91,16.31,9.3,0.7,2.14,0.15,0.15,1.47,0.53,1.06,2.87,13.95,1.62,1.03,0.12
1930-06-30,0.68,0.71,4.39,53.94,11.9,5.57,0.42,0.25,0.02,0.02,2.85,0.15,0.34,0.91,4.01,0.47,0.27,0.01
1930-07-31,0.09,0.09,0.1,4.9,1.08,0.0,0.0,0.22,0.02,0.02,0.34,0.04,0.06,0.17,0.53,0.07,0.02,0.0
1930-08-31,0.04,0.04,0.02,0.83,0.18,0.0,0.0,0.07,0.0,0.0,0.05,0.01,0.01,0.02,0.07,0.01,0.0,0.0
1930-09-30,0.05,0.05,0.02,0.83,0.18,0.0,0.0,0.11,0.01,0.01,0.15,0.01,0.01,0.04,0.11,0.02,0.01,0.0
1930-10-31,0.13,0.12,0.02,1.55,0.34,0.0,0.0,0.24,0.02,0.02,0.0,0.02,0.04,0.11,0.29,0.04,0.0,0.03
1930-11-30,0.53,0.6,0.04,3.62,0.8,0.0,0.0,0.06,0.0,0.0,0.05,0.07,0.14,0.38,1.39,0.18,0.0,0.12
1930-12-31,0.33,0.39,0.14,1.94,0.43,0.0,0.0,0.21,0.01,0.01,0.37,0.06,0.09,0.24,1.0,0.13,0.0,0.08
1931-01-31,0.74,0.88,0.49,3.01,0.66,0.01,0.0,3.7,0.26,0.26,0.63,0.22,0.31,0.85,4.07,0.47,0.0,0.27
1931-02-28,1.02,1.18,0.56,7.27,1.6,0.06,0.0,4.31,0.3,0.3,2.88,0.43,0.58,1.57,7.91,0.9,0.0,0.41
1931-03-31,1.13,1.22,2.42,14.51,3.2,0.09,0.01,2.88,0.2,0.2,5.02,0.44,0.74,2.0,7.67,0.98,0.0,0.23
1931-04-30,0.65,0.63,7.75,52.02,11.49,0.05,0.0,0.75,0.05,0.05,0.0,0.2,0.53,1.44,3.31,0.58,0.0,0.06
1931-05-31,0.26,0.24,5.27,62.76,13.85,0.0,0.0,0.22,0.02,0.02,0.0,0.07,0.31,0.83,1.56,0.3,0.02,0.01
1931-06-30,0.13,0.12,0.91,11.47,2.53,0.0,0.0,0.13,0.01,0.01,0.0,0.03,0.12,0.32,0.49,0.1,0.02,0.0
1931-07-31,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.15,0.01,0.01,1.31,0.0,0.01,0.03,0.02,0.01,0.0,0.0
1931-08-31,0.0,0.0,0.0,0.53,0.12,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931-09-30,0.01,0.01,0.0,0.54,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931-10-31,0.05,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.1,0.01,0.02,0.02
1931-11-30,0.25,0.25,0.02,2.13,0.47,0.21,0.02,0.01,0.0,0.0,0.52,0.08,0.06,0.17,1.14,0.12,0.18,0.25
1931-12-31,3.06,3.68,0.06,7.41,1.63,0.35,0.03,35.88,2.51,2.51,3.12,1.47,1.03,2.79,26.1,2.57,6.23,5.82
1932-01-31,2.04,2.62,0.09,9.21,2.03,3.82,0.29,19.82,1.39,1.39,3.15,1.44,0.73,1.97,23.48,2.26,5.97,4.28
1932-02-29,6.57,8.46,0.35,18.94,4.18,13.01,0.97,59.5,4.16,4.16,5.58,4.75,2.32,6.26,77.12,7.32,19.84,11.33
1932-03-31,5.32,6.67,3.37,21.58,4.76,15.91,1.19,7.84,0.55,0.55,9.25,2.22,1.41,3.81,39.51,3.76,9.27,3.42
1932-04-30,6.49,7.79,8.34,39.4,8.71,26.05,1.95,3.38,0.24,0.24,11.07,2.27,1.43,3.85,32.7,3.47,6.83,2.07
1932-05-31,7.98,8.73,18.48,117.72,25.99,37.42,2.8,3.56,0.25,0.25,12.0,1.64,2.25,6.08,38.2,4.11,4.29,0.85
1932-06-30,2.43,2.44,13.97,114.53,25.27,27.65,2.07,0.76,0.05,0.05,10.68,0.44,0.87,2.36,12.89,1.4,0.98,0.04
1932-07-31,0.56,0.57,0.92,20.08,4.43,1.47,0.11,0.01,0.0,0.0,3.37,0.1,0.17,0.45,1.75,0.2,0.07,0.0
1932-08-31,0.14,0.14,0.02,2.52,0.56,0.0,0.0,0.0,0.0,0.0,0.49,0.02,0.03,0.08,0.27,0.04,0.01,0.0
1932-09-30,0.09,0.09,0.01,1.11,0.24,0.0,0.0,0.0,0.0,0.0,0.37,0.01,0.01,0.02,0.06,0.01,0.0,0.0
1932-10-31,0.14,0.13,0.01,0.14,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.02,0.05,0.19,0.02,0.02,0.04
1932-11-30,0.23,0.25,0.01,0.79,0.17,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.03,0.08,0.43,0.05,0.05,0.08
1932-12-31,0.37,0.43,0.01,1.97,0.43,0.0,0.0,0.0,0.0,0.0,0.41,0.07,0.09,0.25,1.42,0.15,0.2,0.27
1933-01-31,0.45,0.55,0.02,2.85,0.63,0.0,0.0,9.77,0.68,0.68,0.85,0.2,0.22,0.6,4.08,0.43,0.74,0.77
1933-02-28,0.92,1.15,0.02,4.1,0.9,1.01,0.08,6.35,0.44,0.44,0.99,0.33,0.24,0.64,5.02,0.53,0.91,0.93
1933-03-31,2.64,3.34,0.11,11.64,2.57,5.27,0.39,7.73,0.54,0.54,2.36,0.83,0.66,1.77,15.54,1.53,2.69,2.13
1933-04-30,2.93,3.61,4.73,25.08,5.53,14.02,1.05,2.84,0.2,0.2,7.07,1.18,0.8,2.16,18.82,1.91,3.48,2.07
1933-05-31,4.41,5.03,9.44,64.05,14.15,19.27,1.44,3.22,0.23,0.23,4.82,1.55,1.41,3.81,24.86,2.74,4.0,1.57
1933-06-30,2.1,2.12,12.21,112.74,24.88,12.53,0.94,0.51,0.04,0.04,2.23,0.49,1.12,3.02,12.59,1.57,0.86,0.1
1933-07-31,0.3,0.31,0.31,12.27,2.71,0.0,0.0,0.02,0.0,0.0,0.94,0.06,0.15,0.4,1.26,0.16,0.07,0.0
1933-08-31,0.17,0.18,0.01,3.11,0.69,0.0,0.0,0.0,0.0,0.0,0.19,0.01,0.01,0.03,0.08,0.01,0.0,0.0
1933-09-30,0.06,0.07,0.01,2.98,0.66,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.01,0.01,0.0,0.0,0.0
1933-10-31,0.2,0.3,0.05,3.92,0.86,0.0,0.0,0.0,0.0,0.0,0.28,0.03,0.04,0.09,0.44,0.05,0.06,0.09
1933-11-30,0.28,0.43,0.09,3.4,0.75,0.33,0.02,0.0,0.0,0.0,0.6,0.06,0.08,0.21,1.2,0.13,0.17,0.23
1933-12-31,1.41,2.11,0.48,9.39,2.07,2.91,0.22,12.26,0.86,0.86,1.44,0.82,0.65,1.76,13.72,1.43,2.59,2.49
1934-01-31,1.79,2.58,1.03,10.81,2.39,4.19,0.31,13.0,0.91,0.91,2.25,1.53,1.01,2.74,25.53,2.52,4.79,3.34
1934-02-28,2.52,3.29,1.34,12.55,2.77,3.96,0.3,21.06,1.47,1.47,2.18,1.37,1.13,3.05,24.24,2.47,4.34,1.95
1934-03-31,2.06,2.83,7.78,42.62,9.41,7.23,0.54,5.82,0.41,0.41,0.88,0.94,1.04,2.82,15.31,1.81,2.17,0.69
1934-04-30,0.83,1.09,7.4,58.68,12.95,0.75,0.06,1.05,0.07,0.07,0.0,0.27,0.58,1.58,6.8,0.83,0.47,0.06
1934-05-31,0.38,0.71,3.08,30.31,6.69,0.42,0.03,0.28,0.02,0.02,0.0,0.1,0.26,0.71,2.95,0.36,0.2,0.01
1934-06-30,0.22,0.4,1.42,16.64,3.67,0.0,0.0,0.74,0.05,0.05,0.0,0.08,0.18,0.49,1.68,0.21,0.1,0.0
1934-07-31,0.07,0.06,0.05,0.53,0.12,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.02,0.06,0.16,0.03,0.01,0.0
1934-08-31,0.02,0.0,0.01,0.08,0.02,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934-09-30,0.03,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934-10-31,0.09,0.15,0.04,0.17,0.04,0.01,0.0,0.11,0.01,0.01,0.05,0.01,0.01,0.03,0.2,0.02,0.03,0.04
1934-11-30,0.42,0.61,1.04,6.36,1.4,0.14,0.01,0.99,0.07,0.07,2.82,0.2,0.17,0.47,3.45,0.35,0.59,0.76
1934-12-31,0.5,0.79,1.01,5.38,1.19,2.11,0.16,3.37,0.24,0.24,1.96,0.23,0.22,0.6,4.72,0.46,0.97,1.1
1935-01-31,1.92,3.2,1.23,8.24,1.82,4.38,0.33,31.94,2.24,2.24,2.55,1.62,0.97,2.63,27.33,2.67,7.02,6.15
1935-02-28,2.37,3.47,1.11,11.22,2.48,8.78,0.66,7.38,0.52,0.52,3.39,1.26,0.59,1.6,20.09,1.94,5.29,3.65
1935-03-31,3.35,4.91,1.93,13.19,2.91,9.61,0.72,30.15,2.11,2.11,5.11,2.05,1.14,3.08,38.09,3.51,9.64,6.34
1935-04-30,18.19,24.4,12.92,59.26,13.09,34.26,2.56,54.31,3.8,3.8,14.75,9.13,4.9,13.24,142.91,14.01,34.91,14.5
1935-05-31,8.21,8.98,22.65,118.58,26.17,33.58,2.51,8.22,0.58,0.58,9.67,1.95,2.66,7.18,46.22,4.92,5.19,1.0
1935-06-30,2.26,2.36,12.42,88.02,19.42,18.58,1.39,2.23,0.16,0.16,8.49,0.46,0.91,2.45,13.75,1.48,1.05,0.04
1935-07-31,0.66,0.95,0.51,10.08,2.22,0.0,0.0,1.85,0.13,0.13,2.08,0.13,0.21,0.57,2.36,0.27,0.11,0.0
1935-08-31,0.15,0.38,0.02,0.69,0.15,0.0,0.0,0.22,0.02,0.02,0.2,0.04,0.04,0.1,0.38,0.05,0.02,0.0
1935-09-30,0.06,0.22,0.01,0.76,0.17,0.0,0.0,0.0,0.0,0.0,0.22,0.01,0.01,0.02,0.09,0.01,0.0,0.0
1935-10-31,0.3,0.51,0.03,1.76,0.39,0.22,0.02,0.0,0.0,0.0,0.47,0.06,0.05,0.12,0.87,0.09,0.24,0.2
1935-11-30,0.42,0.6,0.08,1.96,0.43,0.01,0.0,0.06,0.0,0.0,0.8,0.11,0.07,0.2,1.49,0.16,0.44,0.33
1935-12-31,0.52,0.72,0.1,2.35,0.52,0.12,0.01,0.55,0.04,0.04,1.19,0.11,0.1,0.28,2.3,0.22,0.72,0.51
1936-01-31,3.75,4.95,4.09,12.43,2.74,5.79,0.43,29.06,2.03,2.03,5.83,2.82,1.7,4.6,48.5,4.69,12.74,11.18
1936-02-29,18.86,28.84,4.87,34.84,7.69,27.68,2.07,185.91,13.01,13.01,13.58,12.08,5.75,15.52,199.76,18.79,61.18,28.98
1936-03-31,9.88,12.88,4.3,32.34,7.14,22.19,1.66,19.51,1.37,1.37,11.32,3.82,2.11,5.71,59.73,5.91,12.74,4.59
1936-04-30,10.59,13.42,14.42,77.39,17.09,38.02,2.84,24.66,1.73,1.73,13.51,3.61,3.22,8.68,66.63,6.94,11.52,2.84
